ObjectId,indicator_label,indicator_id,indicator_desc,minset_series,minset_series_desc,ref_area,ref_area_desc,iso3,x,y,sdg_region,time_period,sex,sex_desc,age,age_desc,urbanization,urbanization_desc,obs_value,unit_measure,unit_measure_desc,nature,nature_desc,reporting_type,reporting_type_desc,comment_obs,source_detail,source_year,dimensions,is_latest_year
374,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",450,Madagascar,MDG,46.6982339,-19.38514785,Sub-Saharan Africa,2001,M,Male,_T,All age ranges or no breakdown by age,R,Rural,6.67,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid work does not include time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Module on the use of time to apply ICATUS.,2017,"sex, age, urbanization",1
375,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",188,Costa Rica,CRI,-84.19712782,9.970998683,Latin America and the Caribbean,2017,F,Female,Y_GE12,12 years old and over,R,Rural,7.89,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the National time use survey 2017 to apply ICATUS.,2017,"sex, age, urbanization",1
376,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",188,Costa Rica,CRI,-84.19712782,9.970998683,Latin America and the Caribbean,2017,M,Male,Y_GE12,12 years old and over,R,Rural,7.83,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the National time use survey 2017 to apply ICATUS.,2017,"sex, age, urbanization",1
377,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,2008,F,Female,Y_GE15,15 years old and over,R,Rural,6.03,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid work does not include time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.,2017,"sex, age, urbanization",1
378,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",512,Oman,OMN,57.87743482,21.98805614,Northern Africa and Western Asia,2008,M,Male,Y_GE15,15 years old and over,R,Rural,5.7,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid work does not include time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.,2017,"sex, age, urbanization",1
379,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,2014,F,Female,Y_GE15,15 years old and over,U,Urban,8.43,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the 2014 Time-use survey to apply ICATUS.,2017,"sex, age, urbanization",1
380,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,2014,M,Male,Y_GE15,15 years old and over,U,Urban,7.83,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the 2014 Time-use survey to apply ICATUS.,2017,"sex, age, urbanization",1
381,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2011,F,Female,Y_GE10,10 years old and over,U,Urban,6.4,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.,2017,"sex, age, urbanization",1
382,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2011,M,Male,Y_GE10,10 years old and over,U,Urban,4.85,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.,2017,"sex, age, urbanization",1
383,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2011,F,Female,Y_GE65,65 years old and over,U,Urban,4.53,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.,2017,"sex, age, urbanization",1
384,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2011,M,Male,Y_GE65,65 years old and over,U,Urban,2.32,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.,2017,"sex, age, urbanization",1
385,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,F,Female,Y_GE10,10 years old and over,U,Urban,6.31,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.,2017,"sex, age, urbanization",1
386,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,M,Male,Y_GE10,10 years old and over,U,Urban,5.85,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.,2017,"sex, age, urbanization",1
387,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,F,Female,Y_GE15,15 years old and over,U,Urban,7.05,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.,2017,"sex, age, urbanization",1
388,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,M,Male,Y_GE15,15 years old and over,U,Urban,6.57,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.,2017,"sex, age, urbanization",1
389,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,F,Female,Y15T24,15 to 24 years old,U,Urban,4.88,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.,2017,"sex, age, urbanization",1
390,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,M,Male,Y15T24,15 to 24 years old,U,Urban,4.16,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.,2017,"sex, age, urbanization",1
391,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,F,Female,Y25T44,25 to 44 years old,U,Urban,8.62,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.,2017,"sex, age, urbanization",1
392,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,M,Male,Y25T44,25 to 44 years old,U,Urban,8.2,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.,2017,"sex, age, urbanization",1
393,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,F,Female,Y45T54,45 to 54 years old,U,Urban,8.08,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.,2017,"sex, age, urbanization",1
394,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,M,Male,Y45T54,45 to 54 years old,U,Urban,8.45,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.,2017,"sex, age, urbanization",1
395,I.2,Ic62a19e8,"Average number of hours spent on total work (total work burden), by sex",Sad2e1d29,"Average number of hours spent on total work combined (total work burden), by sex",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,F,Female,Y55T64,55 to 64 years old,U,Urban,6.83,HR,Hours,CA,Country adjusted data,G,Global,"Time on unpaid domestic work includes time spent on community or volunteer work;",Calculated by UNSD based on available country data from the Fourth Cameroon Household Survey ECAM 4 to apply ICATUS.,2017,"sex, age, urbanization",1
